TIMESTAMP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,EXPIRY_DT,OPEN_INT,CONTRACTS
2020-10-30,2120.0,2124.45,2071.4,2077.45,2077.45,2020-11-26,5898900.0,7670.0
2020-11-02,2083.4,2089.6,2062.85,2081.15,2081.15,2020-11-26,5758500.0,4341.0
2020-11-03,2089.0,2095.0,2052.65,2063.0,2063.0,2020-11-26,5946900.0,5061.0
2020-11-04,2060.1,2084.0,2056.15,2065.55,2065.55,2020-11-26,5972100.0,4536.0
2020-11-05,2087.3,2114.35,2067.1,2106.35,2106.35,2020-11-26,5684100.0,6077.0
2020-11-06,2104.15,2126.3,2089.05,2099.6,2099.6,2020-11-26,5732700.0,6481.0
2020-11-09,2115.05,2139.5,2111.1,2134.7,2134.7,2020-11-26,5635800.0,6040.0
2020-11-10,2138.75,2146.95,2101.3,2137.95,2137.95,2020-11-26,5316600.0,8719.0
2020-11-11,2142.1,2143.0,2113.15,2135.85,2135.85,2020-11-26,5400600.0,5827.0
2020-11-12,2129.05,2211.9,2128.0,2197.7,2197.7,2020-11-26,5453400.0,10338.0
2020-11-13,2210.5,2219.65,2181.6,2187.8,2187.8,2020-11-26,5490600.0,10672.0
2020-11-17,2203.1,2213.75,2171.15,2179.45,2179.45,2020-11-26,5351700.0,5780.0
2020-11-18,2167.5,2174.95,2132.3,2139.85,2139.85,2020-11-26,5223000.0,7164.0
2020-11-19,2132.65,2151.0,2120.0,2137.65,2137.65,2020-11-26,5320500.0,6591.0
2020-11-20,2138.0,2148.0,2106.3,2125.75,2125.75,2020-11-26,5307000.0,7349.0
2020-11-23,2134.95,2139.95,2100.35,2131.35,2131.35,2020-11-26,4184400.0,10061.0
2020-11-24,2134.7,2162.1,2124.25,2158.45,2158.45,2020-11-26,2671800.0,10456.0
2020-11-25,2152.75,2167.85,2124.0,2135.0,2135.0,2020-11-26,1415400.0,7298.0
2020-11-26,2138.75,2169.0,2129.35,2161.25,2161.25,2020-12-31,6868500.0,11900.0
2020-11-27,2167.35,2179.95,2142.1,2150.8,2150.8,2020-12-31,6496500.0,14255.0
2020-12-01,2155.15,2161.95,2140.4,2144.95,2144.95,2020-12-31,6584700.0,5720.0
2020-12-02,2149.45,2157.45,2132.25,2147.55,2147.55,2020-12-31,6649200.0,4573.0
2020-12-03,2154.8,2159.95,2133.05,2142.0,2142.0,2020-12-31,6712500.0,9179.0
2020-12-04,2150.0,2209.5,2145.0,2196.95,2196.95,2020-12-31,6751500.0,15447.0
2020-12-07,2201.05,2264.25,2190.2,2260.2,2260.2,2020-12-31,6384000.0,14478.0
2020-12-08,2262.3,2281.65,2245.1,2264.0,2264.0,2020-12-31,5991900.0,8567.0
2020-12-09,2262.4,2299.9,2247.2,2296.9,2296.9,2020-12-31,5732400.0,7412.0
2020-12-10,2291.3,2362.3,2283.7,2356.05,2356.05,2020-12-31,5667300.0,9921.0
2020-12-11,2367.0,2388.8,2336.75,2376.75,2376.75,2020-12-31,5309100.0,8816.0
2020-12-14,2379.85,2394.0,2359.65,2373.8,2373.8,2020-12-31,5261700.0,4351.0
2020-12-15,2361.05,2367.75,2318.6,2330.05,2330.05,2020-12-31,5360100.0,5523.0
2020-12-16,2322.2,2363.0,2310.2,2350.95,2350.95,2020-12-31,5370600.0,6374.0
2020-12-17,2338.3,2340.0,2312.05,2318.8,2318.8,2020-12-31,5556900.0,7780.0
2020-12-18,2322.9,2346.0,2313.05,2335.35,2335.35,2020-12-31,5610600.0,8535.0
2020-12-21,2342.65,2354.2,2274.0,2306.4,2306.4,2020-12-31,5274900.0,8478.0
2020-12-22,2311.0,2334.0,2289.0,2319.0,2319.0,2020-12-31,5137500.0,6359.0
2020-12-23,2318.25,2379.0,2310.05,2373.15,2373.15,2020-12-31,5046300.0,6684.0
2020-12-24,2384.95,2409.65,2362.15,2401.9,2401.9,2020-12-31,4710900.0,9246.0
2020-12-28,2407.75,2416.25,2382.0,2396.25,2396.25,2020-12-31,3900000.0,7987.0
2020-12-29,2402.45,2406.2,2361.55,2387.45,2387.45,2020-12-31,2740200.0,7785.0
2020-12-30,2394.6,2414.45,2377.95,2405.45,2405.45,2020-12-31,1707300.0,7534.0
2020-12-31,2414.2,2422.65,2400.0,2405.35,2405.35,2021-01-28,5219100.0,9307.0
2021-01-01,2395.05,2411.0,2390.8,2399.9,2399.9,2021-01-28,5352300.0,2696.0
2021-01-04,2411.35,2438.75,2407.6,2431.45,2431.45,2021-01-28,5323500.0,5995.0
2021-01-05,2411.75,2460.0,2411.7,2455.0,2455.0,2021-01-28,5236800.0,7033.0
2021-01-06,2455.0,2457.0,2412.1,2429.95,2429.95,2021-01-28,5238300.0,6135.0
2021-01-07,2434.6,2436.95,2377.5,2382.05,2382.05,2021-01-28,5815800.0,7082.0
2021-01-08,2396.95,2404.95,2373.2,2399.4,2399.4,2021-01-28,5968800.0,6967.0
2021-01-11,2425.0,2446.0,2411.0,2429.7,2429.7,2021-01-28,5635800.0,9494.0
2021-01-12,2426.2,2435.3,2385.0,2387.75,2387.75,2021-01-28,6125100.0,6440.0
2021-01-13,2391.85,2403.85,2374.95,2384.5,2384.5,2021-01-28,6030000.0,6800.0
2021-01-14,2376.75,2413.3,2362.2,2408.3,2408.3,2021-01-28,5929200.0,6489.0
2021-01-15,2404.05,2411.6,2351.0,2360.7,2360.7,2021-01-28,6173100.0,6048.0
2021-01-18,2372.1,2374.9,2330.0,2339.2,2339.2,2021-01-28,6169200.0,5690.0
2021-01-19,2343.95,2387.1,2330.6,2372.15,2372.15,2021-01-28,5870400.0,5332.0
2021-01-20,2366.25,2379.0,2351.0,2359.6,2359.6,2021-01-28,5843100.0,4683.0
2021-01-21,2376.75,2404.9,2352.05,2373.45,2373.45,2021-01-28,5605800.0,6628.0
2021-01-22,2367.15,2424.5,2360.6,2406.75,2406.75,2021-01-28,4800900.0,10292.0
2021-01-25,2415.0,2430.0,2390.75,2403.9,2403.9,2021-01-28,3282600.0,11792.0
2021-01-27,2420.0,2420.0,2335.7,2392.05,2392.05,2021-01-28,1878900.0,10214.0
2021-01-28,2384.35,2414.75,2301.0,2311.25,2311.25,2021-02-25,5817900.0,17617.0
2021-01-29,2326.5,2326.5,2267.25,2276.9,2276.9,2021-02-25,6087300.0,11358.0
2021-02-01,2281.7,2297.75,2237.65,2262.85,2262.85,2021-02-25,6128700.0,8116.0
2021-02-02,2279.6,2279.7,2221.7,2244.15,2244.15,2021-02-25,6888000.0,14896.0
2021-02-03,2237.6,2264.4,2226.0,2243.8,2243.8,2021-02-25,7131600.0,10723.0
2021-02-04,2249.2,2264.95,2236.05,2250.6,2250.6,2021-02-25,7596000.0,12058.0
2021-02-05,2247.4,2289.0,2247.05,2272.25,2272.25,2021-02-25,7348200.0,14260.0
2021-02-08,2288.0,2290.5,2245.0,2248.5,2248.5,2021-02-25,7644000.0,7906.0
2021-02-09,2250.05,2263.4,2222.0,2227.1,2227.1,2021-02-25,8236200.0,9711.0
2021-02-10,2224.65,2249.3,2221.25,2245.3,2245.3,2021-02-25,8372400.0,7571.0
2021-02-11,2249.3,2271.5,2240.4,2265.75,2265.75,2021-02-25,8064000.0,8957.0
2021-02-12,2272.15,2274.85,2235.1,2246.95,2246.95,2021-02-25,8110200.0,6219.0
2021-02-15,2249.95,2262.65,2221.0,2223.65,2223.65,2021-02-25,8103300.0,6300.0
2021-02-16,2228.0,2233.85,2196.6,2204.75,2204.75,2021-02-25,8162700.0,6342.0
2021-02-17,2209.0,2209.0,2166.3,2170.5,2170.5,2021-02-25,8069400.0,7904.0
2021-02-18,2172.2,2175.0,2150.0,2152.9,2152.9,2021-02-25,8038200.0,6167.0
2021-02-19,2156.55,2196.9,2156.55,2185.1,2185.1,2021-02-25,7329300.0,12896.0
2021-02-22,2185.1,2200.05,2160.85,2165.95,2165.95,2021-02-25,5311500.0,12977.0
2021-02-23,2176.9,2191.1,2168.1,2178.25,2178.25,2021-02-25,3757800.0,9524.0
2021-02-24,2183.0,2185.0,2134.0,2180.0,2180.0,2021-02-25,2428500.0,6808.0
2021-02-25,2193.65,2193.85,2172.8,2177.85,2177.85,2021-03-25,8332800.0,15714.0
2021-02-26,2162.75,2187.05,2131.95,2139.75,2139.75,2021-03-25,8537700.0,11770.0
2021-03-01,2140.2,2164.95,2134.55,2157.55,2157.55,2021-03-25,8496300.0,4943.0
2021-03-02,2161.0,2189.95,2149.0,2185.3,2185.3,2021-03-25,8385300.0,7468.0
2021-03-03,2194.75,2208.25,2181.0,2205.05,2205.05,2021-03-25,8107800.0,6491.0
2021-03-04,2193.95,2209.0,2180.05,2202.25,2202.25,2021-03-25,8126700.0,7547.0
2021-03-05,2185.65,2213.45,2182.65,2207.9,2207.9,2021-03-25,8072100.0,8143.0
2021-03-08,2215.85,2218.95,2177.0,2180.7,2180.7,2021-03-25,8364300.0,6994.0
2021-03-09,2191.25,2208.75,2172.0,2204.15,2204.15,2021-03-25,8018700.0,6024.0
2021-03-10,2216.0,2241.4,2195.05,2232.85,2232.85,2021-03-25,7451100.0,10481.0
2021-03-12,2237.3,2242.2,2203.35,2209.25,2209.25,2021-03-25,7423800.0,6445.0
2021-03-15,2208.45,2221.0,2186.4,2213.9,2213.9,2021-03-25,7116900.0,5901.0
2021-03-16,2222.95,2250.45,2215.1,2247.45,2247.45,2021-03-25,6599400.0,8358.0
2021-03-17,2256.7,2263.95,2227.85,2236.1,2236.1,2021-03-25,6631200.0,7825.0
2021-03-18,2244.25,2252.75,2213.0,2223.3,2223.3,2021-03-25,6245400.0,7693.0
2021-03-19,2215.2,2322.3,2196.0,2313.05,2313.05,2021-03-25,5452200.0,13855.0
2021-03-22,2314.1,2356.2,2304.25,2352.6,2352.6,2021-03-25,3807600.0,11813.0
2021-03-23,2358.9,2371.05,2337.65,2341.25,2341.25,2021-03-25,2576400.0,7989.0
2021-03-24,2342.0,2351.75,2316.5,2318.85,2318.85,2021-03-25,1603800.0,5994.0
2021-03-25,2330.45,2339.85,2251.25,2256.8,2256.8,2021-04-29,5195400.0,12367.0
2021-03-26,2270.85,2337.95,2263.3,2331.2,2331.2,2021-04-29,5262000.0,6149.0
2021-03-31,2405.25,2446.15,2391.85,2439.35,2439.35,2021-04-29,6066900.0,8110.0
2021-04-01,2446.45,2451.05,2409.1,2416.75,2416.75,2021-04-29,6012000.0,4876.0
2021-04-05,2416.75,2433.25,2361.8,2388.3,2388.3,2021-04-29,6000600.0,5719.0
2021-04-06,2391.95,2422.0,2385.3,2416.25,2416.25,2021-04-29,5975400.0,3770.0
2021-04-07,2428.8,2441.25,2397.4,2414.7,2414.7,2021-04-29,5902200.0,4026.0
2021-04-08,2414.6,2444.85,2410.8,2423.0,2423.0,2021-04-29,5720400.0,4454.0
2021-04-09,2435.2,2493.05,2434.5,2482.25,2482.25,2021-04-29,5733600.0,9045.0
2021-04-12,2467.0,2491.85,2445.15,2464.75,2464.75,2021-04-29,5769000.0,6099.0
2021-04-13,2479.55,2508.55,2453.45,2461.4,2461.4,2021-04-29,5782200.0,5617.0
2021-04-15,2488.2,2500.0,2432.0,2463.4,2463.4,2021-04-29,5770200.0,6130.0
2021-04-16,2469.55,2480.35,2445.05,2462.65,2462.65,2021-04-29,5778900.0,3691.0
2021-04-19,2453.25,2468.2,2422.0,2438.9,2438.9,2021-04-29,5728200.0,4442.0
2021-04-20,2440.15,2449.95,2391.15,2401.2,2401.2,2021-04-29,5603100.0,4086.0
2021-04-22,2390.1,2390.1,2338.35,2354.7,2354.7,2021-04-29,5440200.0,4928.0
2021-04-23,2344.2,2346.55,2304.25,2312.45,2312.45,2021-04-29,5085300.0,4222.0
2021-04-26,2322.25,2364.15,2315.0,2357.95,2357.95,2021-04-29,3779100.0,8251.0
2021-04-27,2363.0,2383.55,2351.25,2377.5,2377.5,2021-04-29,3039600.0,6762.0
2021-04-28,2375.3,2448.75,2361.75,2409.35,2409.35,2021-04-29,2230800.0,9264.0
2021-04-29,2438.7,2461.85,2396.9,2422.15,2422.15,2021-05-27,6829800.0,23738.0
2021-04-30,2419.6,2448.15,2336.0,2361.7,2361.7,2021-05-27,7416900.0,14025.0
2021-05-03,2354.1,2426.0,2347.85,2416.75,2416.75,2021-05-27,7244400.0,7353.0
2021-05-04,2416.8,2427.4,2382.55,2417.8,2417.8,2021-05-27,7378800.0,4732.0
2021-05-05,2432.0,2444.0,2383.25,2406.6,2406.6,2021-05-27,7355700.0,3584.0
2021-05-06,2413.15,2424.2,2391.0,2401.85,2401.85,2021-05-27,7410900.0,3977.0
2021-05-07,2410.0,2429.9,2404.2,2417.8,2417.8,2021-05-27,7302000.0,3943.0
2021-05-10,2429.95,2453.2,2420.3,2439.35,2439.35,2021-05-27,7082400.0,3911.0
2021-05-11,2435.8,2435.8,2401.95,2411.25,2411.25,2021-05-27,7159500.0,2964.0
2021-05-12,2387.0,2398.7,2335.55,2339.35,2339.35,2021-05-27,7485600.0,7239.0
2021-05-14,2341.0,2392.2,2335.6,2385.0,2385.0,2021-05-27,7185300.0,7074.0
2021-05-17,2394.2,2399.9,2373.05,2381.3,2381.3,2021-05-27,6991200.0,3078.0
2021-05-18,2400.95,2409.9,2379.95,2385.25,2385.25,2021-05-27,6751500.0,4129.0
2021-05-19,2374.55,2388.9,2353.15,2369.95,2369.95,2021-05-27,6737100.0,3653.0
2021-05-20,2359.4,2369.35,2348.25,2352.5,2352.5,2021-05-27,6617100.0,3511.0
2021-05-21,2356.1,2373.4,2350.35,2369.8,2369.8,2021-05-27,5912400.0,4997.0
2021-05-24,2365.15,2369.85,2315.7,2341.95,2341.95,2021-05-27,4680300.0,6916.0
2021-05-25,2353.45,2374.65,2342.05,2347.35,2347.35,2021-05-27,3106500.0,9118.0
2021-05-26,2355.7,2370.0,2328.45,2355.8,2355.8,2021-05-27,1973100.0,5098.0
2021-05-27,2347.6,2349.55,2323.0,2326.95,2326.95,2021-06-24,6837000.0,13444.0
2021-05-28,2338.0,2344.7,2317.3,2320.5,2320.5,2021-06-24,7248900.0,5366.0
2021-05-31,2321.0,2341.5,2309.95,2335.45,2335.45,2021-06-24,7485900.0,5437.0
2021-06-01,2336.35,2357.9,2325.95,2354.5,2354.5,2021-06-24,7568400.0,6741.0
2021-06-02,2355.0,2367.85,2346.65,2355.6,2355.6,2021-06-24,7230900.0,5369.0
2021-06-03,2360.2,2368.0,2341.15,2354.35,2354.35,2021-06-24,7298400.0,3951.0
2021-06-04,2356.1,2359.0,2330.2,2336.35,2336.35,2021-06-24,7582500.0,4114.0
2021-06-07,2349.9,2349.9,2326.5,2334.55,2334.55,2021-06-24,7772100.0,4272.0
2021-06-08,2335.0,2353.7,2329.0,2351.75,2351.75,2021-06-24,7862400.0,5444.0
2021-06-09,2357.05,2363.3,2339.75,2350.1,2350.1,2021-06-24,8036100.0,6133.0
2021-06-10,2354.9,2387.9,2345.15,2368.6,2368.6,2021-06-24,8052300.0,12838.0
2021-06-11,2375.25,2388.6,2352.75,2359.3,2359.3,2021-06-24,8434500.0,5227.0
2021-06-14,2360.3,2377.8,2340.0,2369.25,2369.25,2021-06-24,8277600.0,8695.0
2021-06-15,2370.1,2397.65,2370.1,2394.2,2394.2,2021-06-24,8234400.0,7016.0
2021-06-16,2384.3,2419.85,2384.3,2409.05,2409.05,2021-06-24,7944000.0,9905.0
2021-06-17,2394.1,2425.0,2392.7,2417.95,2417.95,2021-06-24,7781700.0,6922.0
2021-06-18,2418.2,2493.45,2406.65,2481.5,2481.5,2021-06-24,6818700.0,13021.0
2021-06-21,2475.25,2525.8,2475.25,2512.65,2512.65,2021-06-24,5803800.0,11277.0
2021-06-22,2520.55,2529.5,2482.75,2493.4,2493.4,2021-06-24,4657800.0,8830.0
2021-06-23,2493.15,2514.05,2463.55,2482.25,2482.25,2021-06-24,2555700.0,9748.0
2021-06-24,2499.15,2516.1,2485.15,2500.85,2500.85,2021-07-29,6146100.0,10969.0
2021-06-25,2496.7,2500.9,2454.4,2460.35,2460.35,2021-07-29,6287100.0,4152.0
2021-06-28,2463.0,2473.4,2451.1,2469.45,2469.45,2021-07-29,6288600.0,2096.0
2021-06-29,2457.25,2505.75,2452.3,2500.2,2500.2,2021-07-29,6329400.0,4783.0
2021-06-30,2500.2,2513.05,2476.15,2482.15,2482.15,2021-07-29,6253500.0,4702.0
2021-07-01,2481.35,2491.8,2474.0,2487.8,2487.8,2021-07-29,6237900.0,2141.0
2021-07-02,2489.2,2498.0,2461.6,2492.7,2492.7,2021-07-29,6176700.0,4201.0
2021-07-05,2498.2,2522.45,2492.7,2505.5,2505.5,2021-07-29,6163500.0,3672.0
2021-07-06,2498.25,2502.4,2479.4,2483.2,2483.2,2021-07-29,6180600.0,2556.0
2021-07-07,2474.1,2495.7,2455.05,2485.9,2485.9,2021-07-29,6235800.0,3883.0
2021-07-08,2474.95,2475.5,2447.0,2454.75,2454.75,2021-07-29,6349500.0,4435.0
2021-07-09,2456.0,2468.5,2442.2,2455.2,2455.2,2021-07-29,6357900.0,2652.0
2021-07-12,2454.8,2459.05,2433.0,2447.25,2447.25,2021-07-29,6442800.0,3183.0
2021-07-13,2457.6,2457.95,2439.65,2444.5,2444.5,2021-07-29,6382500.0,2582.0
2021-07-14,2444.55,2451.0,2418.2,2425.1,2425.1,2021-07-29,6417300.0,3289.0
2021-07-15,2430.0,2431.2,2410.3,2419.55,2419.55,2021-07-29,6462600.0,3079.0
2021-07-16,2427.0,2436.0,2415.25,2423.05,2423.05,2021-07-29,6477000.0,2569.0
2021-07-19,2409.95,2422.05,2403.15,2412.0,2412.0,2021-07-29,6528300.0,2178.0
2021-07-20,2405.25,2463.35,2405.25,2436.5,2436.5,2021-07-29,6153300.0,8037.0
2021-07-22,2444.3,2512.8,2379.55,2383.25,2383.25,2021-07-29,6160200.0,24574.0
2021-07-23,2388.0,2390.0,2359.0,2363.05,2363.05,2021-07-29,6020400.0,6202.0
2021-07-26,2354.8,2362.45,2342.75,2352.5,2352.5,2021-07-29,4914900.0,6321.0
2021-07-27,2352.5,2361.4,2336.65,2345.75,2345.75,2021-07-29,3432600.0,8013.0
2021-07-28,2347.75,2364.0,2341.55,2357.0,2357.0,2021-07-29,1921200.0,7438.0
2021-07-29,2361.55,2374.5,2332.85,2339.7,2339.7,2021-08-26,7101600.0,11789.0
2021-07-30,2340.0,2358.7,2318.8,2343.25,2343.25,2021-08-26,7081500.0,6849.0
2021-08-02,2343.75,2359.0,2336.0,2342.1,2342.1,2021-08-26,7346700.0,3318.0
2021-08-03,2339.0,2395.15,2329.2,2390.25,2390.25,2021-08-26,6600300.0,7801.0
2021-08-04,2395.05,2400.0,2371.0,2379.45,2379.45,2021-08-26,6616200.0,3320.0
2021-08-05,2387.85,2389.15,2364.0,2366.1,2366.1,2021-08-26,6695100.0,2980.0
2021-08-06,2365.5,2381.6,2360.6,2373.6,2373.6,2021-08-26,6728400.0,2995.0
2021-08-09,2375.35,2394.45,2374.8,2385.3,2385.3,2021-08-26,6531600.0,3797.0
2021-08-10,2396.4,2396.4,2365.15,2386.5,2386.5,2021-08-26,6628500.0,4350.0
2021-08-11,2388.0,2395.0,2370.5,2390.8,2390.8,2021-08-26,6580500.0,4112.0
2021-08-12,2394.95,2414.0,2379.0,2392.15,2392.15,2021-08-26,6776700.0,5272.0
2021-08-13,2396.35,2410.0,2387.45,2406.8,2406.8,2021-08-26,6639000.0,3605.0
2021-08-16,2404.95,2434.6,2394.05,2428.3,2428.3,2021-08-26,6396900.0,5079.0
2021-08-17,2426.45,2485.0,2426.45,2481.6,2481.6,2021-08-26,6369000.0,8095.0
2021-08-18,2481.0,2498.95,2458.85,2484.95,2484.95,2021-08-26,6052200.0,4184.0
2021-08-20,2504.95,2625.95,2471.5,2614.55,2614.55,2021-08-26,5546700.0,14663.0
2021-08-23,2615.05,2668.55,2596.8,2631.85,2631.85,2021-08-26,4337700.0,10504.0
2021-08-24,2633.2,2655.1,2608.3,2633.25,2633.25,2021-08-26,3003300.0,8615.0
2021-08-25,2624.05,2665.3,2620.8,2641.55,2641.55,2021-08-26,1747500.0,7642.0
2021-08-26,2650.0,2703.15,2646.4,2670.05,2670.05,2021-09-30,7063500.0,12849.0
2021-08-27,2670.15,2695.0,2656.0,2682.15,2682.15,2021-09-30,7111200.0,4190.0
2021-08-30,2686.15,2709.25,2675.9,2691.2,2691.2,2021-09-30,7253400.0,3838.0
2021-08-31,2695.6,2737.8,2678.75,2726.9,2726.9,2021-09-30,7578900.0,5874.0
2021-09-01,2745.0,2775.9,2725.8,2737.95,2737.95,2021-09-30,7560300.0,4611.0
2021-09-02,2741.0,2811.35,2731.85,2803.0,2803.0,2021-09-30,7689600.0,5304.0
2021-09-03,2802.1,2815.7,2765.05,2775.2,2775.2,2021-09-30,7693500.0,3374.0
2021-09-06,2789.8,2832.0,2781.85,2792.45,2792.45,2021-09-30,7683300.0,4506.0
2021-09-07,2790.1,2814.3,2775.3,2780.0,2780.0,2021-09-30,7703700.0,3201.0
2021-09-08,2795.0,2811.3,2772.75,2804.45,2804.45,2021-09-30,7693500.0,2783.0
2021-09-09,2798.0,2824.0,2790.0,2810.75,2810.75,2021-09-30,7671300.0,3172.0
2021-09-13,2801.2,2825.65,2782.5,2791.6,2791.6,2021-09-30,7872300.0,3955.0
2021-09-14,2804.35,2805.0,2762.2,2771.55,2771.55,2021-09-30,8017500.0,4015.0
2021-09-15,2769.6,2783.1,2755.55,2778.3,2778.3,2021-09-30,8013000.0,3819.0
2021-09-16,2763.85,2796.3,2755.0,2768.75,2768.75,2021-09-30,8073000.0,4250.0
2021-09-17,2779.45,2790.0,2707.85,2731.55,2731.55,2021-09-30,7377300.0,10498.0
2021-09-20,2730.05,2805.6,2718.25,2797.45,2797.45,2021-09-30,7181100.0,8642.0
2021-09-21,2808.0,2859.05,2795.85,2809.4,2809.4,2021-09-30,7113900.0,9860.0
2021-09-22,2817.75,2840.3,2781.45,2791.75,2791.75,2021-09-30,6888900.0,5314.0
2021-09-23,2804.95,2817.35,2781.1,2787.75,2787.75,2021-09-30,6705000.0,3830.0
2021-09-24,2778.05,2782.5,2738.0,2753.25,2753.25,2021-09-30,6228300.0,6207.0
2021-09-27,2770.0,2770.0,2710.0,2714.4,2714.4,2021-09-30,4870800.0,9000.0
2021-09-28,2724.55,2755.0,2713.8,2727.45,2727.45,2021-09-30,3853200.0,6916.0
2021-09-29,2721.85,2748.55,2680.65,2688.75,2688.75,2021-09-30,2655900.0,7509.0
2021-09-30,2687.0,2705.0,2682.0,2695.45,2695.45,2021-10-28,5168700.0,10453.0
2021-10-01,2704.0,2704.0,2669.35,2693.25,2693.25,2021-10-28,5152200.0,3577.0
2021-10-04,2686.75,2713.2,2672.35,2687.55,2687.55,2021-10-28,5240100.0,2863.0
2021-10-05,2688.05,2707.3,2681.4,2701.15,2701.15,2021-10-28,5297400.0,2357.0
2021-10-06,2700.0,2723.75,2672.7,2680.05,2680.05,2021-10-28,5400600.0,5661.0
2021-10-07,2678.9,2697.25,2663.75,2667.6,2667.6,2021-10-28,5749500.0,3534.0
2021-10-08,2657.3,2669.05,2625.4,2638.3,2638.3,2021-10-28,6171300.0,5129.0
2021-10-11,2644.75,2662.5,2633.85,2642.6,2642.6,2021-10-28,6189600.0,3772.0
2021-10-12,2628.05,2673.95,2624.0,2666.75,2666.75,2021-10-28,6156300.0,3911.0
2021-10-13,2676.95,2685.45,2640.0,2645.0,2645.0,2021-10-28,6568800.0,5507.0
2021-10-14,2639.3,2666.6,2617.85,2646.65,2646.65,2021-10-28,6646200.0,5058.0
2021-10-18,2653.15,2676.95,2640.05,2652.65,2652.65,2021-10-28,6824100.0,5632.0
2021-10-19,2664.95,2730.0,2510.05,2542.0,2542.0,2021-10-28,7292400.0,43422.0
2021-10-20,2537.15,2578.6,2465.9,2475.05,2475.05,2021-10-28,7360800.0,16148.0
2021-10-21,2493.55,2493.6,2422.25,2440.9,2440.9,2021-10-28,7321200.0,8546.0
2021-10-22,2447.0,2487.3,2420.85,2448.0,2448.0,2021-10-28,6998700.0,6805.0
2021-10-25,2451.05,2454.85,2400.1,2441.0,2441.0,2021-10-28,5894100.0,8182.0
2021-10-26,2454.0,2464.85,2421.2,2442.95,2442.95,2021-10-28,4118400.0,9179.0
2021-10-27,2450.0,2456.75,2396.15,2401.2,2401.2,2021-10-28,2453100.0,8414.0
2021-10-28,2426.5,2426.5,2376.55,2396.45,2396.45,2021-11-25,9620400.0,18315.0
2021-10-29,2402.0,2407.0,2379.1,2398.95,2398.95,2021-11-25,9683400.0,7020.0
2021-11-01,2398.0,2424.0,2381.0,2420.9,2420.9,2021-11-25,10103400.0,7848.0
2021-11-02,2424.7,2433.7,2407.1,2423.1,2423.1,2021-11-25,9934200.0,6943.0
2021-11-03,2431.1,2432.3,2393.0,2414.2,2414.2,2021-11-25,9846600.0,4866.0
2021-11-04,2424.95,2428.0,2419.65,2423.6,2423.6,2021-11-25,9807600.0,1167.0
2021-11-08,2435.0,2443.8,2405.5,2441.75,2441.75,2021-11-25,9775800.0,6500.0
2021-11-09,2444.85,2450.0,2423.05,2435.95,2435.95,2021-11-25,9648600.0,4368.0
2021-11-10,2417.7,2424.1,2406.7,2409.75,2409.75,2021-11-25,10123200.0,5105.0
2021-11-11,2410.8,2411.0,2372.15,2385.1,2385.1,2021-11-25,10225200.0,4358.0
2021-11-12,2394.95,2414.95,2384.0,2408.7,2408.7,2021-11-25,9961200.0,5295.0
2021-11-15,2415.0,2431.9,2408.05,2426.35,2426.35,2021-11-25,9645000.0,4806.0
2021-11-16,2429.7,2433.5,2401.4,2407.1,2407.1,2021-11-25,9327900.0,4859.0
2021-11-17,2400.1,2409.95,2387.7,2391.25,2391.25,2021-11-25,9118200.0,3345.0
2021-11-18,2388.25,2405.0,2368.0,2398.55,2398.55,2021-11-25,8374800.0,7274.0
2021-11-22,2407.35,2407.8,2377.25,2388.05,2388.05,2021-11-25,6872700.0,8472.0
2021-11-23,2382.45,2394.8,2334.15,2391.75,2391.75,2021-11-25,4713300.0,12466.0
2021-11-24,2400.55,2400.55,2363.9,2372.0,2372.0,2021-11-25,2571600.0,9317.0
2021-11-25,2380.45,2380.45,2350.45,2360.0,2360.0,2021-12-30,9852600.0,19193.0
2021-11-26,2350.0,2374.0,2335.05,2340.05,2340.05,2021-12-30,10438800.0,10089.0
2021-11-29,2343.0,2349.35,2294.5,2334.95,2334.95,2021-12-30,10575900.0,7021.0
2021-11-30,2334.95,2366.0,2316.0,2326.05,2326.05,2021-12-30,11275800.0,10761.0
2021-12-01,2326.1,2359.95,2326.1,2351.25,2351.25,2021-12-30,11203200.0,6623.0
2021-12-02,2344.45,2389.45,2344.45,2386.7,2386.7,2021-12-30,11022000.0,5751.0
2021-12-03,2393.85,2393.85,2348.0,2354.4,2354.4,2021-12-30,10788900.0,6963.0
2021-12-06,2352.95,2371.0,2308.3,2314.25,2314.25,2021-12-30,10929300.0,4878.0
2021-12-07,2326.35,2346.45,2317.1,2330.55,2330.55,2021-12-30,10785300.0,3490.0
2021-12-08,2333.0,2349.85,2332.0,2345.85,2345.85,2021-12-30,10801800.0,3219.0
2021-12-09,2348.0,2352.35,2331.2,2344.75,2344.75,2021-12-30,10914900.0,3470.0
2021-12-10,2345.3,2348.7,2323.75,2337.4,2337.4,2021-12-30,11059200.0,4180.0
2021-12-13,2350.0,2355.0,2312.0,2316.2,2316.2,2021-12-30,11054100.0,5827.0
2021-12-14,2319.25,2327.0,2309.2,2322.7,2322.7,2021-12-30,10938300.0,4599.0
2021-12-15,2315.15,2328.7,2305.05,2325.15,2325.15,2021-12-30,10925700.0,3486.0
2021-12-16,2323.1,2327.25,2310.5,2319.85,2319.85,2021-12-30,10693800.0,3327.0
